"ï..Item","pic","correct","condition","responsetime","response","participant","answer"
68,"images/73","a","cognitive",7.76072216359898,"b",26,0
69,"images/74","c","cognitive",5.00440781842917,"c",26,1
70,"images/75","d","cognitive",8.79327650461346,"c",26,0
71,"images/76","b","cognitive",6.82839533546939,"b",26,1
72,"images/77","a","cognitive",6.82924193190411,"d",26,0
73,"images/78","b","affect",4.30247132992372,"b",26,1
74,"images/79","a","cognitive",4.83986753458157,"c",26,0
75,"images/80","b","affect",4.8026147284545,"b",26,1
76,"images/81","a","affect",3.95972973061725,"a",26,1
77,"images/82","d","physical",3.73714707000181,"d",26,1
78,"images/83","d","affect",3.66001761844382,"d",26,1
79,"images/84","b","cognitive",4.56239726301283,"b",26,1
80,"images/85","c","cognitive",3.46095326961949,"a",26,0
81,"images/86","a","physical",3.22873211372644,"a",26,1
82,"images/87","d","affect",4.12804649583995,"d",26,1
83,"images/88","d","cognitive",3.10032535716891,"d",26,1
84,"images/89","c","affect",4.70400309516117,"c",26,1
85,"images/90","b","cognitive",2.56122601497918,"b",26,1
86,"images/91","c","cognitive",5.25997758237645,"b",26,0
87,"images/92","d","cognitive",6.49315055739135,"c",26,0
88,"images/93","b","cognitive",10.2911274516955,"b",26,1
89,"images/94","a","affect",4.59163162438199,"a",26,1
90,"images/95","b","cognitive",2.52688224101439,"b",26,1
91,"images/96","c","affect",3.4604300414212,"b",26,0
92,"images/97","c","affect",2.96116179088131,"c",26,1
93,"images/98","a","physical",2.15977188432589,"a",26,1
94,"images/99","b","cognitive",5.65928747318685,"d",26,0
95,"images/100","d","cognitive",6.17193059902638,"a",26,0
96,"images/101","c","physical",4.52658229134977,"c",26,1
97,"images/102","b","affect",2.95929568540305,"b",26,1
98,"images/103","c","cognitive",5.47184834536165,"c",26,1
1,"images/4","b","cognitive",5.12497770413756,"b",27,1
2,"images/5","a","physical",1.29056604858488,"a",27,1
3,"images/6","a","affect",1.29140141699463,"a",27,1
4,"images/7","d","affect",1.59030959988013,"d",27,1
5,"images/8","b","cognitive",1.39045415306464,"b",27,1
6,"images/9","b","physical",1.22369327768683,"b",27,1
7,"images/10","c","physical",2.12390943337232,"c",27,1
8,"images/11","c","cognitive",1.35773139121011,"c",27,1
9,"images/12","d","affect",1.35777020826936,"d",27,1
10,"images/13","d","cognitive",1.69112610444427,"d",27,1
11,"images/14","c","physical",1.19216646580026,"c",27,1
12,"images/15","a","affect",1.39381776144728,"a",27,1
13,"images/16","b","affect",1.25926315644756,"b",27,1
14,"images/17","b","cognitive",1.52838295279071,"b",27,1
15,"images/18","d","physical",1.09302775468677,"d",27,1
16,"images/19","b","physical",0.869256522040814,"b",27,1
17,"images/20","c","affect",1.16040514688939,"c",27,1
18,"images/21","b","physical",1.19176450092345,"b",27,1
19,"images/22","a","physical",0.891885250341147,"a",27,1
20,"images/23","d","affect",1.42772620730102,"d",27,1
21,"images/24","d","cognitive",1.62709628045559,"d",27,1
22,"images/25","a","cognitive",1.59293568413705,"a",27,1
23,"images/26","b","affect",1.4291932345368,"b",27,1
24,"images/27","d","cognitive",1.65925507200882,"d",27,1
25,"images/29","b","affect",2.69947786303237,"b",27,1
26,"images/30","b","affect",4.09441041108221,"b",27,1
27,"images/31","d","affect",1.67494164593518,"d",27,1
28,"images/32","b","affect",3.26114626368508,"b",27,1
29,"images/33","c","affect",5.5269865016453,"a",27,0
30,"images/34","d","affect",1.45974577078596,"d",27,1
31,"images/35","d","affect",3.89030113024637,"d",27,1
32,"images/36","d","affect",1.72665427951142,"d",27,1
33,"images/37","b","affect",5.2932222886011,"b",27,1
34,"images/38","b","affect",4.52649342967197,"b",27,1
35,"images/39","c","affect",3.89283450366929,"c",27,1
36,"images/40","c","cognitive",1.36043158126995,"c",27,1
37,"images/41","a","affect",3.45884143002331,"a",27,1
38,"images/42","d","affect",3.52664452744648,"d",27,1
39,"images/43","a","affect",4.29416608810425,"a",27,1
40,"images/44","d","cognitive",1.89262726530433,"d",27,1
41,"images/45","d","affect",4.39290540060028,"d",27,1
42,"images/46","c","affect",3.10528335161507,"c",27,1
43,"images/47","b","affect",3.59264824585989,"b",27,1
44,"images/48","a","affect",3.02848625089973,"a",27,1
45,"images/49","a","affect",2.05919918883592,"a",27,1
46,"images/50","d","affect",3.50693573849276,"d",27,1
47,"images/51","c","affect",2.59291964443401,"c",27,1
48,"images/52","c","affect",3.26129575772211,"c",27,1
49,"images/53","d","affect",2.49469040660188,"d",27,1
50,"images/54","c","affect",1.69144498184323,"c",27,1
51,"images/55","a","affect",3.45986254280433,"a",27,1
52,"images/56","c","affect",1.70118484972045,"c",27,1
53,"images/57","d","affect",3.17509755585343,"d",27,1
54,"images/58","d","cognitive",1.75987909641117,"d",27,1
55,"images/59","b","cognitive",1.59345666691661,"b",27,1
56,"images/60","b","affect",1.26113471481949,"b",27,1
57,"images/62","c","cognitive",3.42895423714072,"c",27,1
58,"images/63","d","cognitive",1.89164689462632,"d",27,1
59,"images/64","b","cognitive",5.19507517665625,"b",27,1
60,"images/65","c","physical",5.92646417254582,"c",27,1
61,"images/66","a","affect",9.06177202053368,"b",27,0
62,"images/67","b","affect",5.33724946994334,"b",27,1
63,"images/68","d","cognitive",3.19527279073372,"d",27,1
64,"images/69","a","cognitive",2.82808544114232,"d",27,0
65,"images/70","a","physical",8.09345377981663,"a",27,1
66,"images/71","a","cognitive",5.19254019996151,"a",27,1
67,"images/72","c","cognitive",3.32478021876886,"c",27,1
68,"images/73","a","cognitive",4.66999263409525,"a",27,1
69,"images/74","c","cognitive",4.99473435664549,"a",27,0
70,"images/75","d","cognitive",2.75922273518518,"a",27,0
71,"images/76","b","cognitive",3.39480230258778,"b",27,1
72,"images/77","a","cognitive",3.99277874827385,"a",27,1
73,"images/78","b","affect",2.62655637040734,"b",27,1
74,"images/79","a","cognitive",2.46210238197818,"c",27,0
75,"images/80","b","affect",3.85968700004742,"b",27,1
76,"images/81","a","affect",5.42692580632865,"a",27,1
77,"images/82","d","physical",5.5274112438783,"b",27,0
78,"images/83","d","affect",4.42846373096108,"d",27,1
79,"images/84","b","cognitive",3.59631084138528,"b",27,1
80,"images/85","c","cognitive",2.26740543078631,"c",27,1
81,"images/86","a","physical",3.96002903860062,"a",27,1
82,"images/87","d","affect",3.52783983480185,"d",27,1
83,"images/88","d","cognitive",2.47365702688694,"d",27,1
84,"images/89","c","affect",2.19438994396478,"c",27,1
85,"images/90","b","cognitive",2.02754341438413,"b",27,1
86,"images/91","c","cognitive",2.02676835656166,"c",27,1
87,"images/92","d","cognitive",4.52708562975749,"d",27,1
88,"images/93","b","cognitive",4.26104489015415,"b",27,1
89,"images/94","a","affect",3.60458047455177,"a",27,1
90,"images/95","b","cognitive",4.36047360626981,"b",27,1
91,"images/96","c","affect",2.76208396814764,"c",27,1
92,"images/97","c","affect",2.72667224425822,"c",27,1
93,"images/98","a","physical",2.67144715087488,"a",27,1
94,"images/99","b","cognitive",2.9938989887014,"b",27,1
95,"images/100","d","cognitive",3.12700805952772,"d",27,1
96,"images/101","c","physical",2.55837793555111,"c",27,1
97,"images/102","b","affect",2.16037787916139,"b",27,1
98,"images/103","c","cognitive",4.62581756338477,"c",27,1
1,"images/4","b","cognitive",2.39498772611842,"b",28,1
2,"images/5","a","physical",2.22594177816063,"d",28,0
3,"images/6","a","affect",1.2235800344497,"a",28,1
4,"images/7","d","affect",1.02463502343744,"d",28,1
5,"images/8","b","cognitive",0.691721192095429,"b",28,1
6,"images/9","b","physical",0.901202622335404,"d",28,0
7,"images/10","c","physical",1.19635613914579,"b",28,0
8,"images/11","c","cognitive",1.42485887929797,"c",28,1
9,"images/12","d","affect",1.2582224747166,"d",28,1
10,"images/13","d","cognitive",1.09185875207186,"d",28,1
11,"images/14","c","physical",0.924042117316276,"c",28,1
12,"images/15","a","affect",1.00434077112004,"a",28,1
13,"images/16","b","affect",1.19627690082416,"b",28,1
14,"images/17","b","cognitive",1.36692942492664,"b",28,1
15,"images/18","d","physical",1.76527819316834,"d",28,1
16,"images/19","b","physical",1.45783539535478,"b",28,1
17,"images/20","c","affect",1.40672490699217,"c",28,1
18,"images/21","b","physical",1.34060762450099,"b",28,1
19,"images/22","a","physical",1.06558763841167,"a",28,1
20,"images/23","d","affect",1.40092833712697,"d",28,1
21,"images/24","d","cognitive",1.59522749343887,"d",28,1
22,"images/25","a","cognitive",0.891293371096253,"a",28,1
23,"images/26","b","affect",0.932041955646127,"b",28,1
24,"images/27","d","cognitive",1.43047932954505,"d",28,1
25,"images/29","b","affect",2.63588625425473,"b",28,1
26,"images/30","b","affect",1.89215344097465,"b",28,1
27,"images/31","d","affect",1.23464288981631,"d",28,1
28,"images/32","b","affect",2.63788613304496,"d",28,0
29,"images/33","c","affect",3.12722877180204,"b",28,0
30,"images/34","d","affect",1.0267337099649,"d",28,1
31,"images/35","d","affect",1.89182814769447,"d",28,1
32,"images/36","d","affect",0.928986637853086,"d",28,1
33,"images/37","b","affect",2.22553788870573,"d",28,0
34,"images/38","b","affect",2.20555417239666,"b",28,1
35,"images/39","c","affect",2.836590542458,"b",28,0
36,"images/40","c","cognitive",1.40444432618096,"c",28,1
37,"images/41","a","affect",1.39565756078809,"b",28,0
38,"images/42","d","affect",2.75811468530446,"d",28,1
39,"images/43","a","affect",2.60151553247124,"a",28,1
40,"images/44","d","cognitive",1.42600670875981,"d",28,1
41,"images/45","d","affect",1.50511005474254,"a",28,0
42,"images/46","c","affect",0.95880902884528,"c",28,1
43,"images/47","b","affect",1.60470237908885,"b",28,1
44,"images/48","a","affect",1.10833610314876,"d",28,0
45,"images/49","a","affect",0.866338186897337,"a",28,1
46,"images/50","d","affect",0.793112574610859,"b",28,0
47,"images/51","c","affect",1.6272961399518,"c",28,1
48,"images/52","c","affect",1.53337783925235,"c",28,1
49,"images/53","d","affect",0.798240914475173,"d",28,1
50,"images/54","c","affect",0.871090867556632,"c",28,1
51,"images/55","a","affect",1.16215865081176,"a",28,1
52,"images/56","c","affect",0.92810282856226,"c",28,1
53,"images/57","d","affect",1.66096526710317,"c",28,0
54,"images/58","d","cognitive",0.834217570256442,"d",28,1
55,"images/59","b","cognitive",0.664447572547942,"b",28,1
56,"images/60","b","affect",0.896011405158788,"b",28,1
57,"images/62","c","cognitive",1.837197820656,"c",28,1
58,"images/63","d","cognitive",1.40815825061873,"d",28,1
59,"images/64","b","cognitive",2.92857408663258,"c",28,0
60,"images/65","c","physical",0.966044717468321,"d",28,0
61,"images/66","a","affect",2.67222477449104,"a",28,1
62,"images/67","b","affect",2.62765094684437,"a",28,0
63,"images/68","d","cognitive",1.36085407761857,"b",28,0
64,"images/69","a","cognitive",1.19341149786487,"c",28,0
65,"images/70","a","physical",2.09561213478446,"d",28,0
66,"images/71","a","cognitive",2.66096334252506,"a",28,1
67,"images/72","c","cognitive",1.93383491784334,"c",28,1
68,"images/73","a","cognitive",3.89942634198815,"b",28,0
69,"images/74","c","cognitive",1.36119476892054,"c",28,1
70,"images/75","d","cognitive",1.32966474909335,"d",28,1
71,"images/76","b","cognitive",2.36281321523711,"d",28,0
72,"images/77","a","cognitive",2.0362778888084,"d",28,0
73,"images/78","b","affect",2.86622366076335,"b",28,1
74,"images/79","a","cognitive",1.19240097142756,"a",28,1
75,"images/80","b","affect",2.19387409416959,"c",28,0
76,"images/81","a","affect",1.07006667554379,"a",28,1
77,"images/82","d","physical",2.43655531853437,"d",28,1
78,"images/83","d","affect",3.9620366175659,"d",28,1
79,"images/84","b","cognitive",2.56194300763309,"b",28,1
80,"images/85","c","cognitive",1.36184343090281,"c",28,1
81,"images/86","a","physical",1.66022229008377,"a",28,1
82,"images/87","d","affect",1.02333160536364,"d",28,1
83,"images/88","d","cognitive",1.37288511311635,"d",28,1
84,"images/89","c","affect",1.16984410304576,"c",28,1
85,"images/90","b","cognitive",1.03654736233875,"b",28,1
86,"images/91","c","cognitive",2.03760953759775,"c",28,1
87,"images/92","d","cognitive",2.5591231584549,"d",28,1
88,"images/93","b","cognitive",2.45943940477446,"b",28,1
89,"images/94","a","affect",1.56171106779948,"a",28,1
90,"images/95","b","cognitive",0.861743019893765,"b",28,1
91,"images/96","c","affect",1.00538049032912,"c",28,1
92,"images/97","c","affect",0.993648441974074,"c",28,1
93,"images/98","a","physical",1.16009781882167,"a",28,1
94,"images/99","b","cognitive",3.72914658999071,"c",28,0
95,"images/100","d","cognitive",3.19163297163323,"a",28,0
96,"images/101","c","physical",2.79378593759611,"a",28,0
97,"images/102","b","affect",0.901244326494634,"b",28,1
98,"images/103","c","cognitive",1.03398960875347,"c",28,1
1,"images/4","b","cognitive",1.53965882072225,"b",29,1
2,"images/5","a","physical",1.22896116599441,"a",29,1
3,"images/6","a","affect",1.04033314669505,"a",29,1
4,"images/7","d","affect",1.35904571693391,"d",29,1
5,"images/8","b","cognitive",0.962165579665452,"b",29,1
6,"images/9","b","physical",1.03873138222843,"b",29,1
7,"images/10","c","physical",1.22571561299264,"b",29,0
8,"images/11","c","cognitive",1.03436141833663,"c",29,1
9,"images/12","d","affect",1.10237303609028,"d",29,1
10,"images/13","d","cognitive",0.973610510583967,"d",29,1
11,"images/14","c","physical",1.0300578600727,"c",29,1
12,"images/15","a","affect",1.02619765000418,"a",29,1
13,"images/16","b","affect",1.23055940167978,"b",29,1
14,"images/17","b","cognitive",1.09954612934962,"b",29,1
15,"images/18","d","physical",1.60466773295775,"d",29,1
16,"images/19","b","physical",1.53149344865233,"b",29,1
17,"images/20","c","affect",1.49501313362271,"c",29,1
18,"images/21","b","physical",1.12818925268948,"b",29,1
19,"images/22","a","physical",1.10480503598228,"a",29,1
20,"images/23","d","affect",1.07466825889423,"d",29,1
21,"images/24","d","cognitive",0.998489022720605,"d",29,1
22,"images/25","a","cognitive",0.970283473376185,"a",29,1
23,"images/26","b","affect",1.13679733127356,"b",29,1
24,"images/27","d","cognitive",1.33591365069151,"d",29,1
25,"images/29","b","affect",1.09353205515072,"b",29,1
26,"images/30","b","affect",1.82571696024388,"b",29,1
27,"images/31","d","affect",1.2087734201923,"d",29,1
28,"images/32","b","affect",5.83377967542037,"a",29,0
29,"images/33","c","affect",2.75612667575479,"c",29,1
30,"images/34","d","affect",1.70306218322366,"d",29,1
31,"images/35","d","affect",3.83118984149769,"d",29,1
32,"images/36","d","affect",1.9736393825151,"d",29,1
33,"images/37","b","affect",2.90743067162111,"b",29,1
34,"images/38","b","affect",1.67113565141335,"b",29,1
35,"images/39","c","affect",5.298634538427,"c",29,1
36,"images/40","c","cognitive",1.16310597909614,"c",29,1
37,"images/41","a","affect",1.80702126398683,"a",29,1
38,"images/42","d","affect",1.90519660664722,"d",29,1
39,"images/43","a","affect",3.23719069873914,"b",29,0
40,"images/44","d","cognitive",1.74009331455454,"d",29,1
41,"images/45","d","affect",2.59953875094652,"a",29,0
42,"images/46","c","affect",1.39423448313028,"c",29,1
43,"images/47","b","affect",2.03482176875696,"b",29,1
44,"images/48","a","affect",1.19108985411003,"d",29,0
45,"images/49","a","affect",1.0407973472029,"a",29,1
46,"images/50","d","affect",1.90842740284279,"b",29,0
47,"images/51","c","affect",1.8965965481475,"c",29,1
48,"images/52","c","affect",1.77180490875617,"c",29,1
49,"images/53","d","affect",1.33334691403434,"d",29,1
50,"images/54","c","affect",1.16721384786069,"c",29,1
51,"images/55","a","affect",1.93639716273174,"a",29,1
52,"images/56","c","affect",1.29879622301087,"c",29,1
53,"images/57","d","affect",2.49493389530107,"d",29,1
54,"images/58","d","cognitive",1.77121046278626,"d",29,1
55,"images/59","b","cognitive",0.892611225135624,"b",29,1
56,"images/60","b","affect",0.830255345441401,"b",29,1
57,"images/62","c","cognitive",2.80096965562552,"c",29,1
58,"images/63","d","cognitive",1.70622432790697,"d",29,1
59,"images/64","b","cognitive",4.30700201587752,"b",29,1
60,"images/65","c","physical",5.29298200830817,"c",29,1
61,"images/66","a","affect",5.2576694120653,"b",29,0
62,"images/67","b","affect",3.86493339482695,"b",29,1
63,"images/68","d","cognitive",4.30595652246848,"d",29,1
64,"images/69","a","cognitive",4.69757197843865,"d",29,0
65,"images/70","a","physical",3.22984465491027,"a",29,1
66,"images/71","a","cognitive",3.89484432758763,"a",29,1
67,"images/72","c","cognitive",2.72364900680259,"c",29,1
68,"images/73","a","cognitive",5.80766318878159,"c",29,0
69,"images/74","c","cognitive",2.96633792994544,"c",29,1
70,"images/75","d","cognitive",2.20631928555667,"d",29,1
71,"images/76","b","cognitive",6.27253409195691,"c",29,0
72,"images/77","a","cognitive",5.03193775936961,"c",29,0
73,"images/78","b","affect",4.46417315863073,"b",29,1
74,"images/79","a","cognitive",2.82958871917799,"a",29,1
75,"images/80","b","affect",2.92452909471467,"c",29,0
76,"images/81","a","affect",1.92679716460407,"a",29,1
77,"images/82","d","physical",4.22686215909198,"d",29,1
78,"images/83","d","affect",5.16097296634689,"d",29,1
79,"images/84","b","cognitive",4.29748799232766,"b",29,1
80,"images/85","c","cognitive",2.95812764624134,"c",29,1
81,"images/86","a","physical",2.30838820105419,"a",29,1
82,"images/87","d","affect",2.80531235225499,"d",29,1
83,"images/88","d","cognitive",3.12544735800475,"d",29,1
84,"images/89","c","affect",2.57045484567061,"c",29,1
85,"images/90","b","cognitive",3.30152175575495,"b",29,1
86,"images/91","c","cognitive",2.9689771682024,"c",29,1
87,"images/92","d","cognitive",4.99277361528948,"c",29,0
88,"images/93","b","cognitive",4.72700427472591,"b",29,1
89,"images/94","a","affect",2.50130726769567,"a",29,1
90,"images/95","b","cognitive",2.3381409784779,"b",29,1
91,"images/96","c","affect",3.93314423132688,"b",29,0
92,"images/97","c","affect",2.25963432434946,"c",29,1
93,"images/98","a","physical",1.49007438728586,"a",29,1
94,"images/99","b","cognitive",5.42606734018773,"c",29,0
95,"images/100","d","cognitive",3.03699039015919,"b",29,0
96,"images/101","c","physical",3.93476428138092,"c",29,1
97,"images/102","b","affect",3.52921671746299,"b",29,1
98,"images/103","c","cognitive",3.83932794583961,"c",29,1
1,"images/4","b","cognitive",5.13192306645215,"b",30,1
2,"images/5","a","physical",2.43603112827986,"a",30,1
3,"images/6","a","affect",2.35672086523846,"a",30,1
4,"images/7","d","affect",2.99158921418712,"d",30,1
5,"images/8","b","cognitive",2.65738768409938,"b",30,1
6,"images/9","b","physical",1.89416743582115,"b",30,1
7,"images/10","c","physical",2.50726199382916,"c",30,1
8,"images/11","c","cognitive",1.32852205261588,"c",30,1
9,"images/12","d","affect",1.49437954975292,"d",30,1
10,"images/13","d","cognitive",1.76800533058122,"d",30,1
11,"images/14","c","physical",1.96007042238489,"c",30,1
12,"images/15","a","affect",1.75826899101958,"a",30,1
13,"images/16","b","affect",4.52735189534724,"b",30,1
14,"images/17","b","cognitive",1.5390884350054,"b",30,1
15,"images/18","d","physical",1.15723177418113,"d",30,1
16,"images/19","b","physical",1.62361140875146,"b",30,1
17,"images/20","c","affect",1.59176668245345,"c",30,1
18,"images/21","b","physical",1.90319736907259,"b",30,1
19,"images/22","a","physical",1.02740386500955,"a",30,1
20,"images/23","d","affect",1.2264986904338,"d",30,1
21,"images/24","d","cognitive",1.02416889835149,"d",30,1
22,"images/25","a","cognitive",1.25818044971675,"a",30,1
23,"images/26","b","affect",1.65723209502175,"b",30,1
24,"images/27","d","cognitive",1.29086054489017,"d",30,1
25,"images/29","b","affect",3.99266807129607,"b",30,1
26,"images/30","b","affect",2.8573422585614,"b",30,1
27,"images/31","d","affect",2.49142945511267,"d",30,1
28,"images/32","b","affect",7.9223335259594,"b",30,1
29,"images/33","c","affect",3.56031654169783,"c",30,1
30,"images/34","d","affect",2.99233411671594,"d",30,1
31,"images/35","d","affect",4.45858895871788,"d",30,1
32,"images/36","d","affect",1.89249220769852,"d",30,1
33,"images/37","b","affect",8.52657330874354,"b",30,1
34,"images/38","b","affect",3.76459905551746,"b",30,1
35,"images/39","c","affect",5.69252800941467,"c",30,1
36,"images/40","c","cognitive",1.25695787370205,"c",30,1
37,"images/41","a","affect",2.55917897820473,"a",30,1
38,"images/42","d","affect",5.67338768159971,"d",30,1
39,"images/43","a","affect",5.03579732775688,"b",30,0
40,"images/44","d","cognitive",1.55997296283022,"d",30,1
41,"images/45","d","affect",1.99160685809329,"a",30,0
42,"images/46","c","affect",1.36242921510711,"c",30,1
43,"images/47","b","affect",1.65567331854254,"b",30,1
44,"images/48","a","affect",1.15739955380559,"d",30,0
45,"images/49","a","affect",1.62585221044719,"a",30,1
46,"images/50","d","affect",1.52586754458025,"b",30,0
47,"images/51","c","affect",3.22894320171326,"c",30,1
48,"images/52","c","affect",3.14039737079293,"c",30,1
49,"images/53","d","affect",1.70798873854801,"d",30,1
50,"images/54","c","affect",1.52521792054176,"c",30,1
51,"images/55","a","affect",1.2260171668604,"a",30,1
52,"images/56","c","affect",1.06187339359894,"c",30,1
53,"images/57","d","affect",3.59156553912908,"d",30,1
54,"images/58","d","cognitive",2.46023852238432,"d",30,1
55,"images/59","b","cognitive",1.73434743098915,"b",30,1
56,"images/60","b","affect",2.12672479171306,"b",30,1
57,"images/62","c","cognitive",2.79329928103834,"c",30,1
58,"images/63","d","cognitive",10.5937928673811,"a",30,0
59,"images/64","b","cognitive",7.36013419786468,"b",30,1
60,"images/65","c","physical",4.99420022126287,"b",30,0
61,"images/66","a","affect",7.65982257062569,"c",30,0
62,"images/67","b","affect",6.22598989866674,"b",30,1
63,"images/68","d","cognitive",6.42723858822137,"d",30,1
64,"images/69","a","cognitive",9.57111056521535,"a",30,1
65,"images/70","a","physical",6.45949458284304,"d",30,0
66,"images/71","a","cognitive",3.09535453142598,"a",30,1
67,"images/72","c","cognitive",1.72764010401443,"c",30,1
68,"images/73","a","cognitive",7.05886234669015,"a",30,1
69,"images/74","c","cognitive",6.99485016614199,"c",30,1
70,"images/75","d","cognitive",2.30694651743397,"a",30,0
71,"images/76","b","cognitive",4.43682575458661,"b",30,1
72,"images/77","a","cognitive",3.26125405309722,"a",30,1
73,"images/78","b","affect",3.82680319575593,"b",30,1
74,"images/79","a","cognitive",4.49255643226206,"d",30,0
75,"images/80","b","affect",13.5597541760653,"b",30,1
76,"images/81","a","affect",3.59499010024592,"a",30,1
77,"images/82","d","physical",4.89706074865535,"a",30,0
78,"images/83","d","affect",13.9929455653764,"d",30,1
79,"images/84","b","cognitive",7.29360404331237,"a",30,0
80,"images/85","c","cognitive",2.65986619982868,"c",30,1
81,"images/86","a","physical",2.86136575648561,"d",30,0
82,"images/87","d","affect",5.95922478847206,"d",30,1
83,"images/88","d","cognitive",5.79378882516176,"d",30,1
84,"images/89","c","affect",5.86073281429708,"c",30,1
85,"images/90","b","cognitive",3.59467699704692,"b",30,1
86,"images/91","c","cognitive",4.66113144299015,"c",30,1
87,"images/92","d","cognitive",5.3275131303817,"a",30,0
88,"images/93","b","cognitive",2.89096807735041,"b",30,1
89,"images/94","a","affect",4.5272113843821,"a",30,1
90,"images/95","b","cognitive",2.36135677434504,"b",30,1
91,"images/96","c","affect",3.32783874403685,"c",30,1
92,"images/97","c","affect",2.99494736921042,"c",30,1
93,"images/98","a","physical",2.07081542722881,"d",30,0
94,"images/99","b","cognitive",9.73932820232585,"b",30,1
95,"images/100","d","cognitive",6.09131499286741,"d",30,1
96,"images/101","c","physical",6.42646705918014,"a",30,0
97,"images/102","b","affect",3.43791102757677,"b",30,1
98,"images/103","c","cognitive",2.82586132129654,"c",30,1
